timestamp,spot_price,flip_price,pnl,hits,score
2025-10-13 20:46:53.997461,669.22,668.4885,0.5759593088488157,0,0
2025-10-13 20:46:55.000442,669.21,668.524575,0.5684793178248118,1,0
2025-10-13 20:46:56.008861,671.61,668.67884625,2.3636771635873797,1,0
2025-10-13 20:46:57.014428,669.12,668.7009039375,0.501159398608691,1,0
2025-10-13 20:46:58.029210,673.11,668.929296584375,3.485675817188995,2,1
2025-10-13 20:46:59.028959,671.16,669.0408317551563,2.027077567506861,2,1
2025-10-13 20:47:00.039176,653.02,668.2397901673985,-11.541626150048666,2,1
2025-10-13 20:47:01.040675,668.45,668.2503006590285,0.0,3,1
2025-10-13 20:47:02.048762,669.22,668.2987856260771,0.5759593088488157,3,1
2025-10-13 20:47:03.057468,669.21,668.3443463447733,0.5684793178248118,3,1
2025-10-13 20:47:04.069334,671.61,668.5076290275346,2.3636771635873797,3,1
2025-10-13 20:47:05.075486,669.12,668.5303097324078,0.501159398608691,4,2
2025-10-13 20:47:06.075508,673.11,668.7592942457874,3.485675817188995,4,2
2025-10-13 20:47:07.078073,671.16,668.879329533498,2.027077567506861,4,2
2025-10-13 20:47:08.080450,653.02,668.0863630568231,-11.541626150048666,5,2
2025-10-13 20:47:09.088411,668.45,668.104544903982,0.0,5,2
2025-10-13 20:47:10.089499,669.22,668.1603176587829,0.5759593088488157,5,2
2025-10-13 20:47:11.104180,669.21,668.2207396195938,0.5684793178248118,6,3
2025-10-13 20:47:12.119527,671.61,668.3902026386141,2.3636771635873797,6,3
2025-10-13 20:47:13.134435,669.12,668.4266925066835,0.501159398608691,6,3
2025-10-13 20:47:14.134535,673.11,668.6608578813493,3.485675817188995,7,3
2025-10-13 20:47:15.149539,671.16,668.7858149872818,2.027077567506861,7,3
2025-10-13 20:47:16.164749,653.02,667.9975242379177,-11.541626150048666,7,3
2025-10-13 20:47:17.171977,668.45,668.0280858697719,0.0,8,3
2025-10-13 20:47:18.185337,669.22,668.0876815762833,0.5759593088488157,8,3
2025-10-13 20:47:19.185455,669.21,668.1437974974692,0.5684793178248118,8,3
2025-10-13 20:47:20.199168,671.61,668.3171076225958,2.3636771635873797,9,3
2025-10-13 20:47:21.212694,669.12,668.357252241466,0.501159398608691,9,3
2025-10-13 20:47:22.219722,673.11,668.5948896293927,3.485675817188995,9,3
2025-10-13 20:47:23.231625,671.16,668.7231451479231,2.027077567506861,9,3
2025-10-13 20:47:24.245192,653.02,667.945925734277,-11.541626150048666,10,4
2025-10-13 20:47:25.244529,668.45,667.9711294475632,0.0,10,4
2025-10-13 20:47:26.252949,669.22,668.033572975185,0.5759593088488157,10,4
2025-10-13 20:47:27.268968,669.21,668.0923943264258,0.5684793178248118,11,4
2025-10-13 20:47:28.279356,671.61,668.2682746101045,2.3636771635873797,11,4
2025-10-13 20:47:29.284257,669.12,668.3108608795993,0.501159398608691,11,4
2025-10-13 20:47:30.299830,673.11,668.5428799918693,3.485675817188995,12,5
2025-10-13 20:47:31.308984,671.16,668.6737359922759,2.027077567506861,12,5
2025-10-13 20:47:32.309473,653.02,667.8910491926621,-11.541626150048666,12,5
2025-10-13 20:47:33.318398,668.45,667.918996733029,0.0,13,5
2025-10-13 20:47:34.327870,669.22,667.9840468963775,0.5759593088488157,13,5
2025-10-13 20:47:35.331451,669.21,668.0453445515586,0.5684793178248118,13,5
2025-10-13 20:47:36.342751,671.61,668.2315151677308,2.3636771635873797,14,6
2025-10-13 20:47:37.353184,669.12,668.2759394093442,0.501159398608691,14,6
2025-10-13 20:47:38.356492,673.11,668.517642438877,3.485675817188995,14,6
2025-10-13 20:47:39.371829,671.16,668.6497603169332,2.027077567506861,15,6
2025-10-13 20:47:40.379442,653.02,667.8682723010866,-11.541626150048666,15,6
2025-10-13 20:47:41.386088,668.45,667.8973586860322,0.0,15,6
2025-10-13 20:47:42.385734,669.22,667.9555529079806,0.5759593088488157,16,6
2025-10-13 20:47:43.391377,669.21,668.0182752625816,0.5684793178248118,16,6
2025-10-13 20:47:44.407824,671.61,668.1978614994525,2.3636771635873797,16,6
2025-10-13 20:47:45.418912,669.12,668.2439684244799,0.501159398608691,16,6
2025-10-13 20:47:46.434056,673.11,668.487270003256,3.485675817188995,17,6
