timestamp,symbol,bid_price,bid_size,ask_price,ask_size,trade_price,trade_size,spread,mid_price,spread_pct,imbalance,trade_direction,delta_size
2025-08-07 11:35:54,SPY,629.76,130.0,629.81,231.0,629.785,30.0,0.049999999999954525,629.785,7.939217351946224e-05,-0.27977839335180055,-1,-57.0
2025-08-07 11:35:59,SPY,629.78,370.0,629.84,430.0,629.78,8.0,0.06000000000005912,629.81,9.5266826503325e-05,-0.075,-1,-22.0
2025-08-07 11:36:04,SPY,629.78,230.0,629.84,330.0,629.78,100.0,0.06000000000005912,629.81,9.5266826503325e-05,-0.17857142857142858,0,92.0
2025-08-07 11:36:09,SPY,629.86,137.0,629.92,301.0,629.835,30.0,0.05999999999994543,629.89,9.525472701574153e-05,-0.3744292237442922,1,-70.0
2025-08-07 11:36:24,SPY,629.88,430.0,629.93,301.0,629.885,14.0,0.049999999999954525,629.905,7.937704892000305e-05,0.17647058823529413,1,-16.0
2025-08-07 11:36:30,SPY,629.82,670.0,629.89,830.0,629.88,100.0,0.06999999999993634,629.855,0.00011113669019049834,-0.10666666666666667,-1,86.0
2025-08-07 11:36:35,SPY,629.9,450.0,629.97,620.0,629.92,200.0,0.07000000000005002,629.935,0.0001111225761388874,-0.1588785046728972,1,100.0
2025-08-07 11:36:40,SPY,629.94,650.0,630.0,620.0,629.92,36.0,0.05999999999994543,629.97,9.524263060137058e-05,0.023622047244094488,0,-164.0
2025-08-07 11:36:45,SPY,629.92,950.0,629.98,301.0,629.95,100.0,0.06000000000005912,629.95,9.524565441711106e-05,0.518784972022382,1,64.0
2025-08-07 11:36:50,SPY,629.92,950.0,629.98,301.0,629.95,100.0,0.06000000000005912,629.95,9.524565441711106e-05,0.518784972022382,0,0.0
2025-08-07 11:36:55,SPY,629.89,190.0,629.95,550.0,629.93,40.0,0.06000000000005912,629.9200000000001,9.525019050047484e-05,-0.4864864864864865,-1,-60.0
2025-08-07 11:37:01,SPY,629.93,150.0,629.99,300.0,629.91,50.0,0.06000000000005912,629.96,9.5244142485331e-05,-0.3333333333333333,-1,10.0
2025-08-07 11:37:06,SPY,629.92,650.0,629.99,400.0,629.967,10.0,0.07000000000005002,629.9549999999999,0.00011111904818606095,0.23809523809523808,1,-40.0
2025-08-07 11:37:11,SPY,629.96,150.0,630.01,301.0,629.967,10.0,0.049999999999954525,629.985,7.936696905474657e-05,-0.3348115299334812,0,0.0
2025-08-07 11:37:16,SPY,629.88,320.0,629.94,450.0,629.97,100.0,0.06000000000005912,629.9100000000001,9.525170262427824e-05,-0.16883116883116883,1,90.0
2025-08-07 11:37:21,SPY,629.9,320.0,629.97,750.0,629.9,100.0,0.07000000000005002,629.935,0.0001111225761388874,-0.40186915887850466,-1,0.0
2025-08-07 11:37:26,SPY,629.9,320.0,629.97,750.0,629.9,100.0,0.07000000000005002,629.935,0.0001111225761388874,-0.40186915887850466,0,0.0
2025-08-07 11:37:31,SPY,629.95,220.0,630.01,821.0,629.95,9.0,0.05999999999994543,629.98,9.524111876558847e-05,-0.5773294908741594,1,-91.0
2025-08-07 11:37:36,SPY,629.99,550.0,630.06,301.0,630.0,27.0,0.06999999999993634,630.025,0.00011110670211489438,0.2925969447708578,1,18.0
2025-08-07 11:37:42,SPY,630.03,273.0,630.09,320.0,630.04,50.0,0.06000000000005912,630.06,9.522902580715983e-05,-0.07925801011804384,1,23.0
2025-08-07 11:37:47,SPY,630.03,250.0,630.08,321.0,630.05,100.0,0.05000000000006821,630.0550000000001,7.935815127261621e-05,-0.1243432574430823,1,50.0
2025-08-07 11:37:52,SPY,630.0,450.0,630.07,720.0,630.04,100.0,0.07000000000005002,630.0350000000001,0.0001111049386146008,-0.23076923076923078,-1,0.0
2025-08-07 11:37:57,SPY,630.0,450.0,630.07,720.0,630.04,100.0,0.07000000000005002,630.0350000000001,0.0001111049386146008,-0.23076923076923078,0,0.0
2025-08-07 11:38:07,SPY,630.11,250.0,630.16,400.0,630.12,100.0,0.049999999999954525,630.135,7.934807620582022e-05,-0.23076923076923078,1,0.0
2025-08-07 11:38:18,SPY,630.21,71.0,630.27,321.0,630.23,78.0,0.05999999999994543,630.24,9.520182787500862e-05,-0.6377551020408163,1,-22.0
2025-08-07 11:38:23,SPY,630.23,230.0,630.28,51.0,630.25,100.0,0.049999999999954525,630.255,7.933296840160654e-05,0.6370106761565836,1,22.0
2025-08-07 11:38:28,SPY,630.25,130.0,630.32,100.0,630.24,90.0,0.07000000000005002,630.2850000000001,0.00011106086928936912,0.13043478260869565,-1,-10.0
2025-08-07 11:38:33,SPY,630.25,130.0,630.32,100.0,630.24,90.0,0.07000000000005002,630.2850000000001,0.00011106086928936912,0.13043478260869565,0,0.0
2025-08-07 11:38:38,SPY,630.23,130.0,630.28,551.0,630.24,50.0,0.049999999999954525,630.255,7.933296840160654e-05,-0.618208516886931,0,-40.0
2025-08-07 11:38:43,SPY,630.3,530.0,630.37,500.0,630.31,30.0,0.07000000000005002,630.335,0.00011105205961917079,0.02912621359223301,1,-20.0
2025-08-07 11:38:48,SPY,630.28,130.0,630.33,851.0,630.29,78.0,0.05000000000006821,630.3050000000001,7.932667518117135e-05,-0.7349643221202854,-1,48.0
2025-08-07 11:38:54,SPY,630.3,330.0,630.36,231.0,630.31,100.0,0.06000000000005912,630.3299999999999,9.518823473428065e-05,0.17647058823529413,1,22.0
2025-08-07 11:38:59,SPY,630.28,130.0,630.34,530.0,630.28,30.0,0.06000000000005912,630.31,9.519125509679225e-05,-0.6060606060606061,-1,-70.0
2025-08-07 11:39:04,SPY,630.28,330.0,630.34,550.0,630.28,30.0,0.06000000000005912,630.31,9.519125509679225e-05,-0.25,0,0.0
2025-08-07 11:39:09,SPY,630.31,250.0,630.36,231.0,630.32,50.0,0.05000000000006821,630.335,7.932289972803067e-05,0.0395010395010395,1,20.0
2025-08-07 11:39:14,SPY,630.29,150.0,630.34,670.0,630.3,100.0,0.05000000000006821,630.315,7.93254166568592e-05,-0.6341463414634146,-1,50.0
2025-08-07 11:39:19,SPY,630.22,500.0,630.29,950.0,630.3,100.0,0.06999999999993634,630.255,0.00011106615576224915,-0.3103448275862069,0,0.0
2025-08-07 11:39:24,SPY,630.26,150.0,630.32,344.0,630.26,50.0,0.06000000000005912,630.29,9.519427565098466e-05,-0.39271255060728744,-1,-50.0
2025-08-07 11:39:29,SPY,630.21,150.0,630.26,951.0,630.25,4.0,0.049999999999954525,630.235,7.933548596944715e-05,-0.7275204359673024,-1,-46.0
2025-08-07 11:39:35,SPY,630.15,150.0,630.21,354.0,630.12,100.0,0.06000000000005912,630.1800000000001,9.521089212615303e-05,-0.40476190476190477,-1,96.0
2025-08-07 11:39:40,SPY,630.15,150.0,630.21,354.0,630.12,100.0,0.06000000000005912,630.1800000000001,9.521089212615303e-05,-0.40476190476190477,0,0.0
2025-08-07 11:39:45,SPY,630.13,350.0,630.19,473.0,630.16,18.0,0.06000000000005912,630.1600000000001,9.521391392671561e-05,-0.14945321992709598,1,-82.0
2025-08-07 11:39:55,SPY,630.13,250.0,630.19,373.0,630.11,50.0,0.06000000000005912,630.1600000000001,9.521391392671561e-05,-0.19743178170144463,-1,32.0
2025-08-07 11:40:00,SPY,630.11,150.0,630.17,922.0,630.12,2.0,0.05999999999994543,630.14,9.521693591891553e-05,-0.7201492537313433,1,-48.0
2025-08-07 11:40:05,SPY,630.1,69.0,630.16,951.0,630.11,100.0,0.05999999999994543,630.13,9.521844698704304e-05,-0.8647058823529412,-1,98.0
2025-08-07 11:40:10,SPY,630.12,450.0,630.17,650.0,630.13,315.0,0.049999999999954525,630.145,7.934681700236379e-05,-0.18181818181818182,1,215.0
2025-08-07 11:40:16,SPY,630.1,250.0,630.16,529.0,630.115,13.0,0.05999999999994543,630.13,9.521844698704304e-05,-0.3581514762516046,-1,-302.0
2025-08-07 11:40:21,SPY,630.1,250.0,630.16,529.0,630.115,13.0,0.05999999999994543,630.13,9.521844698704304e-05,-0.3581514762516046,0,0.0
2025-08-07 11:40:26,SPY,630.08,450.0,630.15,650.0,630.12,172.0,0.06999999999993634,630.115,0.00011109083262568949,-0.18181818181818182,1,159.0
2025-08-07 11:40:31,SPY,630.0,860.0,630.07,700.0,630.02,7.0,0.07000000000005002,630.0350000000001,0.0001111049386146008,0.10256410256410256,-1,-165.0
2025-08-07 11:40:36,SPY,629.91,170.0,629.97,750.0,629.99,50.0,0.06000000000005912,629.94,9.524716639689353e-05,-0.6304347826086957,-1,43.0
2025-08-07 11:40:41,SPY,629.84,350.0,629.89,350.0,629.85,20.0,0.049999999999954525,629.865,7.938208981282422e-05,0.0,-1,-30.0
2025-08-07 11:40:46,SPY,629.89,150.0,629.95,700.0,629.88,99.0,0.06000000000005912,629.9200000000001,9.525019050047484e-05,-0.6470588235294118,1,79.0
2025-08-07 11:40:51,SPY,629.89,150.0,629.95,700.0,629.88,99.0,0.06000000000005912,629.9200000000001,9.525019050047484e-05,-0.6470588235294118,0,0.0
2025-08-07 11:40:57,SPY,629.81,350.0,629.87,650.0,629.89,50.0,0.06000000000005912,629.8399999999999,9.526228883535362e-05,-0.3,1,-49.0
2025-08-07 11:41:02,SPY,629.86,350.0,629.92,759.0,629.81,100.0,0.05999999999994543,629.89,9.525472701574153e-05,-0.36880072137060416,-1,50.0
2025-08-07 11:41:07,SPY,629.89,250.0,629.95,357.0,629.89,100.0,0.06000000000005912,629.9200000000001,9.525019050047484e-05,-0.17627677100494235,1,0.0
2025-08-07 11:41:12,SPY,629.88,450.0,629.95,377.0,629.9,9.0,0.07000000000005002,629.915,0.00011112610431574106,0.08827085852478839,1,-91.0
2025-08-07 11:41:17,SPY,629.86,150.0,629.92,650.0,629.92,50.0,0.05999999999994543,629.89,9.525472701574153e-05,-0.625,1,41.0
2025-08-07 11:41:22,SPY,629.8,250.0,629.86,751.0,629.895,10.0,0.06000000000005912,629.8299999999999,9.526380134331347e-05,-0.5004995004995005,-1,-40.0
2025-08-07 11:41:28,SPY,629.8,250.0,629.86,751.0,629.895,10.0,0.06000000000005912,629.8299999999999,9.526380134331347e-05,-0.5004995004995005,0,0.0
2025-08-07 11:41:33,SPY,629.8,250.0,629.87,350.0,629.81,100.0,0.07000000000005002,629.835,0.00011114021926385484,-0.16666666666666666,-1,90.0
2025-08-07 11:41:38,SPY,629.8,250.0,629.87,350.0,629.83,10.0,0.07000000000005002,629.835,0.00011114021926385484,-0.16666666666666666,1,-90.0
2025-08-07 11:41:43,SPY,629.83,150.0,629.89,460.0,629.82,100.0,0.05999999999994543,629.86,9.52592639633338e-05,-0.5081967213114754,-1,90.0
2025-08-07 11:41:48,SPY,629.86,350.0,629.92,373.0,629.84,21.0,0.05999999999994543,629.89,9.525472701574153e-05,-0.0318118948824343,1,-79.0
2025-08-07 11:41:53,SPY,629.86,150.0,629.92,600.0,629.87,41.0,0.05999999999994543,629.89,9.525472701574153e-05,-0.6,1,20.0
2025-08-07 11:41:58,SPY,629.83,350.0,629.9,750.0,629.87,100.0,0.06999999999993634,629.865,0.0001111349257379539,-0.36363636363636365,0,59.0
2025-08-07 11:42:03,SPY,629.83,350.0,629.9,750.0,629.87,100.0,0.06999999999993634,629.865,0.0001111349257379539,-0.36363636363636365,0,0.0
2025-08-07 11:42:09,SPY,629.85,130.0,629.9,750.0,629.88,50.0,0.049999999999954525,629.875,7.938082952959638e-05,-0.7045454545454546,1,-50.0
2025-08-07 11:42:14,SPY,629.89,150.0,629.95,320.0,629.89,100.0,0.06000000000005912,629.9200000000001,9.525019050047484e-05,-0.3617021276595745,1,50.0
2025-08-07 11:42:19,SPY,629.9,150.0,629.97,680.0,629.92,13.0,0.07000000000005002,629.935,0.0001111225761388874,-0.6385542168674698,1,-87.0
2025-08-07 11:42:24,SPY,629.87,100.0,629.93,331.0,629.885,90.0,0.05999999999994543,629.9,9.525321479591274e-05,-0.5359628770301624,-1,77.0
2025-08-07 11:42:29,SPY,629.83,150.0,629.88,551.0,629.83,35.0,0.049999999999954525,629.855,7.938335013607024e-05,-0.572039942938659,-1,-55.0
2025-08-07 11:42:34,SPY,629.83,150.0,629.88,551.0,629.83,35.0,0.049999999999954525,629.855,7.938335013607024e-05,-0.572039942938659,0,0.0
2025-08-07 11:42:39,SPY,629.85,430.0,629.92,650.0,629.84,35.0,0.06999999999993634,629.885,0.0001111313970009388,-0.2037037037037037,1,0.0
2025-08-07 11:42:44,SPY,629.82,830.0,629.89,330.0,629.84,1.0,0.06999999999993634,629.855,0.00011113669019049834,0.43103448275862066,0,-34.0
2025-08-07 11:42:49,SPY,629.87,850.0,629.94,300.0,629.84,179.0,0.07000000000005002,629.905,0.00011112786848818477,0.4782608695652174,0,178.0
2025-08-07 11:42:54,SPY,629.91,150.0,629.97,320.0,629.87,400.0,0.06000000000005912,629.94,9.524716639689353e-05,-0.3617021276595745,1,221.0
2025-08-07 11:43:00,SPY,629.89,250.0,629.95,600.0,629.92,100.0,0.06000000000005912,629.9200000000001,9.525019050047484e-05,-0.4117647058823529,1,-300.0
2025-08-07 11:43:05,SPY,629.9,500.0,629.95,600.0,629.89,50.0,0.05000000000006821,629.925,7.937452871384406e-05,-0.09090909090909091,-1,-50.0
2025-08-07 11:43:10,SPY,629.9,500.0,629.95,600.0,629.89,50.0,0.05000000000006821,629.925,7.937452871384406e-05,-0.09090909090909091,0,0.0
2025-08-07 11:43:15,SPY,629.87,150.0,629.92,350.0,629.87,50.0,0.049999999999954525,629.895,7.937830908318771e-05,-0.4,-1,0.0
2025-08-07 11:43:20,SPY,629.89,250.0,629.94,300.0,629.87,154.0,0.05000000000006821,629.915,7.937578879700946e-05,-0.09090909090909091,0,104.0
2025-08-07 11:43:25,SPY,629.86,150.0,629.92,550.0,629.91,50.0,0.05999999999994543,629.89,9.525472701574153e-05,-0.5714285714285714,1,-104.0
2025-08-07 11:43:30,SPY,629.7,430.0,629.77,250.0,629.73,18.0,0.06999999999993634,629.735,0.00011115786799199082,0.2647058823529412,-1,-32.0
2025-08-07 11:43:35,SPY,629.61,150.0,629.67,330.0,629.73,18.0,0.05999999999994543,629.64,9.529254812265014e-05,-0.375,0,0.0
2025-08-07 11:43:40,SPY,629.6,770.0,629.66,401.0,629.61,100.0,0.05999999999994543,629.63,9.52940615916418e-05,0.3151152860802733,-1,82.0
2025-08-07 11:43:46,SPY,629.6,770.0,629.66,401.0,629.61,100.0,0.05999999999994543,629.63,9.52940615916418e-05,0.3151152860802733,0,0.0
2025-08-07 11:43:51,SPY,629.63,350.0,629.71,300.0,629.63,100.0,0.08000000000004093,629.6700000000001,0.00012705067733898855,0.07692307692307693,1,0.0
2025-08-07 11:43:56,SPY,629.61,231.0,629.66,951.0,629.61,1.0,0.049999999999954525,629.635,7.941108737594722e-05,-0.6091370558375635,-1,-99.0
2025-08-07 11:44:01,SPY,629.65,510.0,629.72,400.0,629.61,33.0,0.07000000000005002,629.685,0.00011116669445841972,0.12087912087912088,0,32.0
2025-08-07 11:44:06,SPY,629.63,310.0,629.69,750.0,629.61,33.0,0.06000000000005912,629.6600000000001,9.528952132906507e-05,-0.41509433962264153,0,0.0
2025-08-07 11:44:11,SPY,629.71,310.0,629.77,600.0,629.65,20.0,0.05999999999994543,629.74,9.527741607638936e-05,-0.31868131868131866,1,-13.0
2025-08-07 11:44:16,SPY,629.71,310.0,629.77,600.0,629.65,20.0,0.05999999999994543,629.74,9.527741607638936e-05,-0.31868131868131866,0,0.0
2025-08-07 11:44:21,SPY,629.68,530.0,629.75,330.0,629.71,3.0,0.07000000000005002,629.7149999999999,0.00011116139841047146,0.23255813953488372,1,-17.0
2025-08-07 11:44:26,SPY,629.63,50.0,629.69,930.0,629.63,100.0,0.06000000000005912,629.6600000000001,9.528952132906507e-05,-0.8979591836734694,-1,97.0
2025-08-07 11:44:32,SPY,629.57,620.0,629.63,731.0,629.63,100.0,0.05999999999994543,629.6,9.529860228707978e-05,-0.08216136195410807,0,0.0
2025-08-07 11:44:37,SPY,629.59,750.0,629.66,880.0,629.59,13.0,0.06999999999993634,629.625,0.00011117728806819351,-0.07975460122699386,-1,-87.0
2025-08-07 11:44:42,SPY,629.56,330.0,629.62,707.0,629.61,100.0,0.06000000000005912,629.5899999999999,9.530011594856832e-05,-0.36354869816779173,1,87.0
2025-08-07 11:44:47,SPY,629.57,650.0,629.64,402.0,629.56,100.0,0.06999999999993634,629.605,0.00011118081972019971,0.23574144486692014,-1,0.0
2025-08-07 11:44:52,SPY,629.57,650.0,629.64,402.0,629.56,100.0,0.06999999999993634,629.605,0.00011118081972019971,0.23574144486692014,0,0.0
2025-08-07 11:44:57,SPY,629.58,50.0,629.64,382.0,629.6,50.0,0.05999999999994543,629.61,9.529708867385433e-05,-0.7685185185185185,1,-50.0
2025-08-07 11:45:02,SPY,629.6,450.0,629.67,575.0,629.55,50.0,0.06999999999993634,629.635,0.0001111755223263261,-0.12195121951219512,-1,0.0
2025-08-07 11:45:07,SPY,629.57,850.0,629.64,630.0,629.61,2.0,0.06999999999993634,629.605,0.00011118081972019971,0.14864864864864866,1,-48.0
2025-08-07 11:45:18,SPY,629.59,150.0,629.65,600.0,629.58,100.0,0.05999999999994543,629.62,9.529557510870911e-05,-0.6,-1,98.0
2025-08-07 11:45:23,SPY,629.58,450.0,629.65,300.0,629.59,100.0,0.06999999999993634,629.615,0.00011117905386615049,0.2,1,0.0
2025-08-07 11:45:28,SPY,629.58,450.0,629.65,300.0,629.59,100.0,0.06999999999993634,629.615,0.00011117905386615049,0.2,0,0.0
2025-08-07 11:45:33,SPY,629.55,250.0,629.62,350.0,629.6,100.0,0.07000000000005002,629.585,0.00011118435159676616,-0.16666666666666666,1,0.0
2025-08-07 11:45:38,SPY,629.61,350.0,629.67,600.0,629.6,100.0,0.05999999999994543,629.64,9.529254812265014e-05,-0.2631578947368421,0,0.0
2025-08-07 11:46:04,SPY,629.62,80.0,629.68,351.0,629.62,14.0,0.05999999999994543,629.65,9.529103470173181e-05,-0.62877030162413,1,-86.0
2025-08-07 11:46:09,SPY,629.61,5.0,629.66,551.0,629.62,20.0,0.049999999999954525,629.635,7.941108737594722e-05,-0.9820143884892086,0,6.0
2025-08-07 11:46:14,SPY,629.58,286.0,629.64,300.0,629.58,1.0,0.05999999999994543,629.61,9.529708867385433e-05,-0.023890784982935155,-1,-19.0
2025-08-07 11:46:19,SPY,629.61,450.0,629.67,300.0,629.6,86.0,0.05999999999994543,629.64,9.529254812265014e-05,0.2,1,85.0
2025-08-07 11:46:24,SPY,629.64,150.0,629.7,350.0,629.67,100.0,0.06000000000005912,629.6700000000001,9.528800800428655e-05,-0.4,1,14.0
2025-08-07 11:46:29,SPY,629.68,150.0,629.74,365.0,629.67,100.0,0.06000000000005912,629.71,9.528195518581429e-05,-0.4174757281553398,0,0.0
2025-08-07 11:46:34,SPY,629.68,150.0,629.74,365.0,629.67,100.0,0.06000000000005912,629.71,9.528195518581429e-05,-0.4174757281553398,0,0.0
2025-08-07 11:46:39,SPY,629.74,200.0,629.8,100.0,629.71,100.0,0.05999999999994543,629.77,9.527287739959896e-05,0.3333333333333333,1,0.0
2025-08-07 11:46:45,SPY,629.73,518.0,629.8,800.0,629.77,22.0,0.06999999999993634,629.765,0.00011115257278498541,-0.21396054628224584,1,-78.0
2025-08-07 11:46:50,SPY,629.78,130.0,629.84,361.0,629.73,8.0,0.06000000000005912,629.81,9.5266826503325e-05,-0.47046843177189407,-1,-14.0
2025-08-07 11:46:55,SPY,629.81,235.0,629.87,355.0,629.79,27.0,0.06000000000005912,629.8399999999999,9.526228883535362e-05,-0.2033898305084746,1,19.0
2025-08-07 11:47:00,SPY,629.72,350.0,629.79,770.0,629.81,10.0,0.06999999999993634,629.755,0.00011115433779793147,-0.375,1,-17.0
2025-08-07 11:47:05,SPY,629.72,350.0,629.79,770.0,629.81,10.0,0.06999999999993634,629.755,0.00011115433779793147,-0.375,0,0.0
2025-08-07 11:47:10,SPY,629.72,150.0,629.78,751.0,629.81,10.0,0.05999999999994543,629.75,9.52759031360785e-05,-0.6670366259711432,0,0.0
2025-08-07 11:47:15,SPY,629.74,113.0,629.8,300.0,629.73,50.0,0.05999999999994543,629.77,9.527287739959896e-05,-0.45278450363196127,-1,40.0
2025-08-07 11:47:20,SPY,629.72,230.0,629.78,851.0,629.75,75.0,0.05999999999994543,629.75,9.52759031360785e-05,-0.574468085106383,1,25.0
2025-08-07 11:47:25,SPY,629.8,150.0,629.87,655.0,629.785,90.0,0.07000000000005002,629.835,0.00011114021926385484,-0.6273291925465838,1,15.0
2025-08-07 11:47:31,SPY,629.88,111.0,629.94,600.0,629.89,50.0,0.06000000000005912,629.9100000000001,9.525170262427824e-05,-0.6877637130801688,1,-40.0
2025-08-07 11:47:36,SPY,629.9,250.0,629.97,600.0,629.91,500.0,0.07000000000005002,629.935,0.0001111225761388874,-0.4117647058823529,1,450.0
2025-08-07 11:47:41,SPY,629.9,250.0,629.97,600.0,629.91,500.0,0.07000000000005002,629.935,0.0001111225761388874,-0.4117647058823529,0,0.0
2025-08-07 11:47:46,SPY,629.9,250.0,629.97,620.0,629.91,50.0,0.07000000000005002,629.935,0.0001111225761388874,-0.42528735632183906,0,-450.0
2025-08-07 11:47:51,SPY,629.93,232.0,629.99,200.0,629.93,8.0,0.06000000000005912,629.96,9.5244142485331e-05,0.07407407407407407,1,-42.0
2025-08-07 11:47:56,SPY,629.95,150.0,630.0,800.0,629.96,100.0,0.049999999999954525,629.975,7.936822889789996e-05,-0.6842105263157895,1,92.0
2025-08-07 11:48:01,SPY,629.96,650.0,630.02,700.0,629.97,50.0,0.05999999999994543,629.99,9.523960697780191e-05,-0.037037037037037035,1,-50.0
2025-08-07 11:48:06,SPY,629.99,550.0,630.05,320.0,629.98,10.0,0.05999999999994543,630.02,9.523507190239267e-05,0.26436781609195403,1,-40.0
2025-08-07 11:48:11,SPY,630.0,250.0,630.07,20.0,629.97,1.0,0.07000000000005002,630.0350000000001,0.0001111049386146008,0.8518518518518519,-1,-9.0
2025-08-07 11:48:16,SPY,630.0,250.0,630.07,20.0,629.97,1.0,0.07000000000005002,630.0350000000001,0.0001111049386146008,0.8518518518518519,0,0.0
2025-08-07 11:48:22,SPY,629.97,137.0,630.03,751.0,629.98,23.0,0.05999999999994543,630.0,9.523809523800861e-05,-0.6914414414414415,1,22.0
2025-08-07 11:48:27,SPY,629.95,150.0,630.0,850.0,629.99,40.0,0.049999999999954525,629.975,7.936822889789996e-05,-0.7,1,17.0
2025-08-07 11:48:32,SPY,629.87,150.0,629.94,630.0,629.92,11.0,0.07000000000005002,629.905,0.00011112786848818477,-0.6153846153846154,-1,-29.0
2025-08-07 11:48:37,SPY,629.94,70.0,629.99,620.0,629.94,20.0,0.049999999999954525,629.965,7.936948878105056e-05,-0.7971014492753623,1,9.0
2025-08-07 11:48:42,SPY,629.98,225.0,630.04,760.0,629.94,100.0,0.05999999999994543,630.01,9.52365835462063e-05,-0.5431472081218274,0,80.0
2025-08-07 11:48:47,SPY,629.94,850.0,630.0,250.0,629.965,100.0,0.05999999999994543,629.97,9.524263060137058e-05,0.5454545454545454,1,0.0
